"UserID","Age","Gender","Occupation","EducationLevel","MaritalStatus","NumDependents","Income","Expenditure","GiftsTransaction","TransactionTime","TransactionAmount","MerchantID","TransactionType","TransactionLocation","DeviceType","Terrorism","UserTenure","IsFraud"
2339,38,"Male","Professional","High School","Single",4,53004.7,55084.6,11669.1736,962.416666666667,661.38,"M004","Transfer","DRW","Mobile","False",27,0
3368,45,"Male","Student","PhD","Single",2,76692.62,212945.7,896.3276,1405.65,99.53,"M005","Transfer","DRW","Mobile","False",58,0
1800,36,"Male","Professional","Bachelor","Single",1,70724.95,98262.62,2855.98,996.033333333333,91.664,"M002","Purchase","CB","Mobile","False",65,0
4239,44,"Male","Professional","Bachelor","Married",4,75756.74,70137.32,7881.16,359.3,392.77,"M006","Purchase","CB","Desktop","True",79,1
4189,42,"Male","Unemployed","Bachelor","Married",0,158348.19,21236.112,75.9892,853.3,167.504,"M001","Purchase","ADL","Mobile","False",63,0
1761,39,"Male","Student","High School","Single",4,50600.42,212945.7,6733.0704,508.75,1678.37,"M007","Payment","HB","Mobile","False",54,0
2046,18,"Male","Professional","Bachelor","Widowed",0,49656.17,70137.32,1273.5688,1020.51666666667,40.69,"M007","Purchase","MLB","Desktop","True",50,0
1988,35,"Male","Professional","Bachelor","Married",3,78261.23,31664.58,21401.2988,870.983333333333,75.72,"M001","Transfer","CB","Mobile","True",86,0
1371,30,"Male","Professional","High School","Widowed",4,53477.15,31664.58,4356.002,705.983333333333,15.01,"M001","Purchase","ADL","Mobile","False",37,0
4325,33,"Male","Unemployed","Master","Married",2,37326.88,49226.29,18967.4492,574.583333333333,193.02,"M008","Purchase","SYD","iphone 15","False",88,0
4265,47,"Female","Student","Bachelor","Widowed",4,43165.82,7932.792,75.9892,286.266666666667,3949.872,"M003","Withdrawal","ADL","Mobile","True",87,1
3195,32,"Female","Professional","Master","Divorced",1,56773.94,49226.29,8970.3712,1403.48333333333,177.89,"M002","Payment","BRS","Mobile","False",112,0
2359,27,"Male","Professional","Bachelor","Married",1,114987.66,78013.07,16890.631632,680.583333333333,31.33,"M006","Purchase","BRS","Mobile","False",114,0
4045,19,"Female","Student","Bachelor","Married",2,119943.85,78013.07,14487.4184,1001.63333333333,102.97,"M003","Payment","CB","Mobile","False",94,0
2519,-26,"Female","Professional","Master","Married",0,65457,79858.63,462.6972,746.1,45.67,"M002","Withdrawal","MLB","Desktop","True",92,0
4308,61,"Female","Professional","High School","Married",0,41858.98,43880.86,10958.066,93.0833333333333,47.75,"M007","Purchase","ADL","Desktop","False",75,1
4981,21,"Male","Student","High School","Married",3,47510.78,79858.63,922.7484,653.3,2639.12,"M005","Payment","HB","Mobile","True",49,0
2911,42,"Female","Professional","High School","Married",3,105622.07,32711.34,3001.5244,100.8,20.22,"M006","Purchase","HB","Mobile","True",82,1
2935,54,"Female","Unemployed","PhD","Single",4,46730.01,139753.54,2134.1068,931.75,107.73,"M004","Transfer","BRS","Mobile","False",9,0
2301,40,"Male","Professional","High School","Married",4,63849.79,38902.41,21281.386,625.866666666667,301.56,"M002","Purchase","BRS","Mobile","True",101,0
1261,33,"Female","Student","Bachelor","Married",0,40167.52,40407.44,6590.84104,1179.33333333333,60.2,"M001","Purchase","PTH","Mobile","True",89,0
2617,30,"Male","Student","High School","Single",2,66877.12,23483.04,3489.094,1232.63333333333,124.45,"M005","Purchase","DRW","Mobile","False",49,0
4004,31,"Male","Professional","Bachelor","Married",2,118837.87,5644.152,6969.65,499.616666666667,1,"M007","Transfer","ADL","Mobile","True",62,0
1585,41,"Female","Unemployed","Bachelor","Single",1,57069.17,14546.26,5705.6972,246.183333333333,6841,"M005","Purchase","MLB","Desktop","False",95,0
1424,40,"Male","Professional","PhD","Single",2,105719.52,98101.26,2371.6196,834.416666666667,230.75,"M001","Purchase","SYD","Desktop","False",7,0
3030,32,"Female","Unemployed","Bachelor","Single",0,161277.93,10194.804,4439.302,397.883333333333,64.252,"M004","Transfer","ADL","android","False",9,0
1247,46,"Male","Professional","High School","Single",3,139109.31,42280.83,13553.4392,786.116666666667,323.95,"M006","Withdrawal","BRS","Desktop","True",91,1
3722,25,"Male","Unemployed","High School","Married",1,42112.36,139753.54,29490.61864,238.35,196.89,"M006","Payment","MLB","Mobile","False",77,0
2409,27,"Female","Student","High School","Married",1,68145.95,40407.44,24226.051584,932.716666666667,1858.77,"M007","Purchase","SYD","Desktop","False",4,0
1517,-34,"Female","Retired","High School","Divorced",1,32579.09,52905.48,15967.4536,700.65,49.79,"M003","Payment","ADL","Desktop","False",74,0
4278,20,"Female","Retired","Master","Single",4,83087.42,15969.19,8057.462,665.6,87.58,"M002","Transfer","SYD","Mobile","True",16,0
2534,37,"Male","Student","Master","Single",1,140230.65,51997.33,12831.9436,349.966666666667,742.77,"M007","Purchase","PTH","Mobile","False",5,1
264,30,"Female","Professional","Bachelor","Single",0,60886.95,44226.73,3526.896128,1006.96666666667,2629.15,"M003","Purchase","DRW","Mobile","False",17,0
4620,55,"Male","Professional","High School","Married",4,51562.38,41383.79,11164.189008,1259.08333333333,3.63,"M002","Transfer","ADL","Mobile","True",78,0
4797,27,"Male","Student","Bachelor","Married",0,42764.95,23770.41,75520.6032,618.716666666667,15.01,"M003","Transfer","HB","android","True",77,0
1898,42,"Female","Professional","High School","Married",0,63726.85,95064.12,75056.98872,1439.98333333333,575.66,"M004","Transfer","CB","Mobile","False",69,0
431,29,"Female","Student","Bachelor","Widowed",4,74279.65,96527.22,1333.388,1439.98333333333,193.02,"M007","Transfer","HB","Desktop","True",40,0
2504,36,"Female","Professional","High School","Single",0,55536.23,26196.53,1163.6716,396.983333333333,2535.82,"M003","Purchase","MLB","Mobile","False",115,0
3533,43,"Female","Professional","High School","Married",1,85854.75,52905.48,2125.6592,890.316666666667,105.05,"M003","Payment","SYD","Desktop","False",111,0
4452,27,"Female","Student","High School","Married",1,129870.43,35100.27,5618.4576,796.15,531.25,"M003","Purchase","ADL","Desktop","False",73,0
1032,30,"Male","Student","PhD","Single",2,39253.34,38108.18,4872.7756,349.633333333333,72.64,"M006","Transfer","ADL","android","True",21,0
3282,52,"Female","Professional","High School","Married",4,43348.9,191675.74,3131.394,604.4,77.04,"M001","Purchase","MLB","Mobile","False",76,0
4427,42,"Male","Retired","High School","Single",1,40775.05,38069.03,2910.2668,1227.5,177.89,"M003","Payment","MLB","Mobile","False",73,0
1304,54,"Male","Professional","High School","Married",3,121104.02,55470.55,274.1844,477.05,102.97,"M008","Withdrawal","SYD","Mobile","True",68,1
1149,49,"Male","Professional","Bachelor","Married",0,73769.58,18371.65,13427.6268,236.016666666667,2639.12,"M004","Purchase","HB","Mobile","False",110,1
4038,35,"Male","Student","Bachelor","Single",2,52268.94,44226.73,26447.0444,1220.23333333333,385.01,"M004","Purchase","HB","Desktop","True",65,0
3830,-35,"Female","Retired","High School","Single",1,95963.68,53034.98,5616.2428,49.4,621.13,"M006","Purchase","DRW","Mobile","False",115,1
1116,32,"Female","Professional","High School","Married",1,60108.48,32426.04,9886.3968,75,60.2,"M004","Purchase","ADL","Mobile","False",104,1
2562,40,"Female","Retired","High School","Single",2,63305.12,19880.89,21631.736,370.416666666667,163.32,"M006","Transfer","MLB","Mobile","False",21,0
632,25,"Female","Student","Bachelor","Single",3,82434.02,36069.26,14319.640832,207.15,18.24,"M004","Purchase","ADL","Mobile","True",8,1
2357,36,"Female","Professional","Bachelor","Widowed",4,43826.47,96527.22,5976.138,411.266666666667,301.64,"M008","Purchase","MLB","Desktop","True",2,0
4159,30,"Female","Professional","High School","Married",4,105622.74,59659.52,18246.228,39.3166666666667,38.23,"M007","Purchase","ADL","Mobile","False",91,1
3444,0.03,"Male","Professional","PhD","Divorced",2,45575.45,85360.65,19009.4324,263.133333333333,30.97,"M001","Withdrawal","BRS","Mobile","False",109,1
4595,-40,"Female","Professional","High School","Married",4,125792.85,136041.52,714.4984,809.216666666667,22.76,"M003","Withdrawal","SYD","Mobile","False",106,1
1431,58,"Female","Professional","Bachelor","Married",1,136233.35,24154.6,1279.684,490.583333333333,1858.77,"M007","Purchase","PTH","Desktop","False",89,0
3353,40,"Male","Professional","High School","Single",1,98140.33,38108.18,7707.670992,1200.78333333333,34.29,"M004","Payment","PTH","Mobile","False",97,0
3734,30,"Male","Retired","High School","Married",1,56038.45,191675.74,3821.9412,1199.48333333333,185.19,"M006","Withdrawal","BRS","Mobile","True",59,1
4185,38,"Male","Unemployed","Master","Married",1,69424.02,38069.03,4957.1144,845.833333333333,212.81,"M001","Payment","ADL","Mobile","False",52,0
4921,28,"Female","Student","High School","Single",2,123034.58,21018.15,22515.8528,255.866666666667,178.87,"M002","Transfer","MLB","Mobile","False",58,0
407,24,"Female","Professional","Bachelor","Married",3,49732.02,40530.11,2279.97,454.9,278.81,"M008","Transfer","MLB","Mobile","False",23,0
2434,44,"Male","Student","High School","Single",3,76975.08,20421.39,1042.8376,943.683333333333,357.63,"M003","Purchase","BRS","Desktop","True",113,1
2311,37,"Male","Student","Bachelor","Married",2,75193.8,53034.98,9766.845424,808.666666666667,575.66,"M005","Payment","PTH","Mobile","False",109,0
3612,62,"Male","Professional","High School","Married",2,42718.31,71010.03,1339.7188,314.066666666667,2535.82,"M006","Purchase","ADL","iphone 15","True",111,1
2789,32,"Male","Professional","High School","Single",1,69240.61,9709.108,14560.5656,1220.9,218.628,"M006","Purchase","SYD","Mobile","False",97,0
1307,23,"Male","Professional","High School","Single",0,64143.75,45843.11,29384.81,404.4,744.93,"M007","Purchase","DRW","Mobile","True",39,0
945,0.031,"Female","Professional","Bachelor","Single",0,49504.88,36069.26,6508.67,704.55,16.23,"M002","Withdrawal","MLB","Mobile","True",97,0
3727,34,"Male","Student","Bachelor","Married",1,88954.36,77696.24,17387.2972,277.766666666667,117.54,"M003","Withdrawal","MLB","iphone 15","False",89,1
1142,27,"Female","Student","Bachelor","Married",0,48304.35,46703.564,22375.066,1299.25,40.796,"M007","Payment","DRW","Mobile","True",90,0
659,20,"Male","Professional","High School","Married",1,76991.74,42933.77,8546.1488,1439.98333333333,546.77,"M002","Purchase","ADL","Desktop","False",108,0
2493,0.039,"Male","Professional","Master","Single",4,77117.55,66426.31,2989.8624,556,2629.3,"M006","Purchase","BRS","Mobile","False",68,0
1561,31,"Female","Student","Bachelor","Single",3,34781.24,138401.84,216.1684,683.033333333333,531.25,"M004","Withdrawal","BRS","Mobile","False",54,1
2567,46,"Female","Professional","High School","Divorced",0,139466.38,14379.152,26269.590704,717.516666666667,239.98,"M008","Purchase","PTH","Mobile","False",101,0
4496,39,"Male","Student","High School","Single",1,63937.46,7036.508,3991.8732,920.6,15.048,"M008","Transfer","BRS","Mobile","False",108,0
41,35,"Male","Retired","High School","Single",3,48109.82,9197.57,2477.7928,1188.23333333333,1281.11,"M002","Purchase","PTH","Mobile","True",98,0
1054,27,"Male","Unemployed","Master","Divorced",4,73110.26,11863.764,3247.9748,110.95,54.408,"M001","Purchase","PTH","Desktop","False",47,1
1320,18,"Male","Student","Bachelor","Single",2,122930.21,19682.43,1059.0272,1439.98333333333,4.43,"M005","Withdrawal","DRW","Mobile","True",109,1
781,40,"Male","Professional","High School","Married",4,126505.47,23207.67,584.7268,550.616666666667,72.64,"M006","Purchase","BRS","Mobile","False",117,0
2933,0.038,"Male","Professional","High School","Single",3,59968.15,28286.11,1700.599488,556.383333333333,223.91,"M006","Purchase","BRS","Mobile","False",52,0
3985,34,"Male","Professional","Master","Single",3,56245.74,18380.59,42160.5996,1356.43333333333,484.57,"M002","Transfer","PTH","Mobile","True",36,0
699,-34,"Male","Student","Bachelor","Single",1,79428.82,21018.15,10949.6968,735.516666666667,211.09,"M003","Purchase","BRS","Desktop","False",83,0
4330,35,"Male","Professional","Bachelor","Single",2,64459.8,20421.39,3799.9696,546.95,33.87,"M006","Transfer","ADL","Mobile","False",106,0
4270,18,"Male","Professional","High School","Married",2,39179.63,17329.84,10609.116224,435.183333333333,38.468,"M005","Purchase","PTH","Desktop","False",13,0
4680,18,"Male","Professional","Bachelor","Married",1,47340.78,24645.55,4150.8096,624.616666666667,1528.67,"M005","Payment","SYD","Desktop","True",47,0
3266,33,"Male","Professional","Master","Single",2,48037.29,22846.868,3247.9748,1286.03333333333,21.44,"M003","Purchase","CB","Mobile","False",57,0
1753,33,"Female","Professional","Bachelor","Married",0,92375.69,42817.612,2284.5368,14.2166666666667,169.852,"M002","Payment","DRW","Desktop","True",103,1
4700,-35,"Male","Retired","High School","Single",0,46645.11,43542.64,6289.736432,501.116666666667,213.66,"M001","Transfer","SYD","Desktop","True",75,0
1558,33,"Male","Unemployed","Master","Single",3,36369.45,176505.37,1799.4368,787.516666666667,10.98,"M002","Payment","MLB","Mobile","True",38,0
3894,40,"Male","Professional","High School","Married",4,138757.59,25462.12,30196.666304,0,565.07,"M006","Purchase","BRS","Mobile","False",69,1
3328,28,"Female","Professional","High School","Single",2,37456.76,52691.61,14856.3884,996.3,17.71,"M001","Purchase","BRS","Mobile","False",84,0
1635,29,"Female","Unemployed","High School","Single",1,49250.21,15057.908,814.1056,543.216666666667,180.34,"M005","Payment","CB","Desktop","False",81,0
142,28,"Female","Professional","Bachelor","Married",4,59883.47,108540.4,4327.288,874.316666666667,163.32,"M003","Purchase","DRW","Mobile","False",77,0
488,21,"Female","Unemployed","Bachelor","Single",4,65758.8,55196.67,30147.3088,917.95,50.39,"M003","Purchase","CB","Mobile","False",78,0
558,31,"Female","Professional","High School","Married",4,68318.74,14059.416,9307.697392,1401.26666666667,194.716,"M004","Transfer","SYD","Desktop","False",82,0
4211,0.035,"Male","Retired","Bachelor","Married",3,92011.68,53756.33,9632.0868,196.9,64.13,"M002","Withdrawal","SYD","Mobile","False",25,1
3493,0.049,"Male","Unemployed","Bachelor","Single",1,120866.65,54398.86,4141.284,1162,63.59,"M001","Purchase","HB","Mobile","False",67,0
1745,-34,"Female","Retired","High School","Married",2,64656.3,73848.95,18750.7516,884.2,38.8,"M008","Purchase","HB","Desktop","False",6,0
2358,21,"Male","Student","Master","Single",0,66119.48,50554.53,3461.8696,359.833333333333,230.37,"M003","Withdrawal","BRS","Desktop","False",67,1
4719,18,"Female","Retired","High School","Single",1,55992.44,41670.83,2357.4096,1428.85,447.69,"M006","Payment","SYD","Desktop","False",47,0
2710,46,"Female","Unemployed","High School","Single",0,34611.18,23094.244,16850.2768,752.616666666667,148.86,"M002","Purchase","BRS","Mobile","True",91,0
3382,27,"Male","Professional","Bachelor","Married",1,84376.05,56089.9,2984.884784,1248.26666666667,160.24,"M003","Transfer","HB","Mobile","False",5,0
1423,24,"Male","Unemployed","High School","Married",2,130432.07,50948.34,6733.0704,1117.13333333333,63.84,"M006","Payment","PTH","iphone 15","False",18,0
1859,43,"Male","Student","Bachelor","Single",4,35519.95,38471.74,18967.4492,794.516666666667,151.11,"M004","Purchase","CB","Desktop","True",60,0
322,18,"Male","Professional","Bachelor","Married",4,41622.28,91044.31,7530.3396,1077.41666666667,82.6,"M008","Purchase","ADL","Desktop","False",47,0
228,18,"Male","Retired","Bachelor","Married",0,35263.6,70359.29,1319.3152,893.633333333333,98.39,"M003","Purchase","CB","Mobile","False",42,0
4047,29,"Male","Student","Bachelor","Single",3,29576.11,14211.2,8970.3712,750.65,185.19,"M001","Withdrawal","PTH","Mobile","False",73,1
4680,18,"Male","Professional","Bachelor","Married",1,47340.78,138401.84,146.5296,794.866666666667,1113.99,"M004","Payment","SYD","Desktop","True",47,0
3211,25,"Male","Unemployed","Bachelor","Married",2,77376.39,11467.112,11347.0868,826.733333333333,33.028,"M005","Purchase","DRW","Mobile","False",80,0
2397,57,"Male","Professional","Bachelor","Married",1,78945.79,7337.988,2358.1348,1361.86666666667,108.936,"M006","Purchase","CB","Mobile","False",46,0
364,23,"Female","Professional","Bachelor","Married",0,136777.17,30138.64,14487.4184,0,292.45,"M003","Purchase","HB","Desktop","True",49,1
4724,29,"Female","Professional","High School","Single",0,68123.56,28222.07,24556.5264,964.416666666667,22.98,"M003","Purchase","SYD","Mobile","False",55,0
2964,47,"Female","Professional","Bachelor","Single",4,70813.66,42830.14,462.6972,815.616666666667,83.48,"M003","Purchase","ADL","Desktop","False",31,0
67,35,"Female","Student","High School","Divorced",2,56423.62,37815.81,5705.6972,107.933333333333,744.93,"M008","Purchase","MLB","Desktop","False",84,0
4966,32,"Male","Professional","Master","Single",1,72316.24,27566.848,4439.302,1180.63333333333,786.384,"M003","Purchase","MLB","Desktop","False",27,0
2743,0.025,"Male","Retired","Master","Married",3,83421.04,25700.25,3875.3904,698.2,117.54,"M003","Transfer","CB","Mobile","False",33,0
2352,52,"Male","Professional","High School","Married",0,91432.27,35267.94,3001.5244,1436.41666666667,75.78,"M007","Purchase","BRS","Desktop","False",59,0
3169,-49,"Male","Retired","Bachelor","Divorced",2,78167.05,116521.94,5634.3336,719.983333333333,546.77,"M002","Withdrawal","ADL","Mobile","False",38,1
1743,-39,"Female","Student","Bachelor","Married",2,72396.97,61339.35,3489.094,507.933333333333,106.64,"M002","Transfer","MLB","Desktop","False",105,0
3970,41,"Male","Professional","High School","Married",4,60387.6,64228.4,5705.6972,689.183333333333,44.86,"M001","Purchase","HB","Desktop","False",75,0
411,-28,"Male","Professional","High School","Married",2,39076.97,41596.27,2371.6196,94.6833333333333,79.7,"M001","Purchase","PTH","Mobile","False",50,1
1816,41,"Male","Professional","Bachelor","Single",2,98145.74,57694.26,3122.029904,1058.95,4.43,"M006","Purchase","MLB","iphone 15","False",75,0
916,40,"Female","Student","Bachelor","Single",3,80598.55,10370.96,5843.3088,1242.45,550.76,"M004","Purchase","MLB","Mobile","False",63,0
4388,18,"Female","Retired","High School","Married",4,53185.14,24838.61,49961.772,1330.61666666667,223.91,"M002","Purchase","CB","Desktop","True",85,0
640,54,"Male","Student","Bachelor","Single",0,143288.17,13298.584,2262.134,339.65,521.792,"M008","Transfer","MLB","Mobile","False",11,0
3161,38,"Female","Professional","High School","Married",4,83915.17,21627.78,18222.43752,444.5,211.09,"M003","Purchase","MLB","Desktop","False",44,0
1244,31,"Female","Unemployed","PhD","Married",2,51937.44,52405.776,2910.8,1219.56666666667,30.268,"M006","Transfer","PTH","Mobile","False",57,0
640,54,"Male","Student","Bachelor","Single",0,143288.17,59231.632,5707.33,348.466666666667,95.36,"M003","Purchase","BRS","Mobile","False",11,1
16,38,"Female","Unemployed","Master","Married",0,46999.47,24645.55,5322.4192,275.883333333333,47.8,"M004","Withdrawal","PTH","Desktop","False",102,1
1602,36,"Male","Student","High School","Married",2,35659.6,55976.4,23430.8788,413.283333333333,479.49,"M008","Transfer","SYD","Mobile","False",53,0
2380,35,"Male","Professional","Bachelor","Single",1,88413.96,30433.6,9791.8856,719.983333333333,2803.99,"M005","Withdrawal","HB","Desktop","False",50,1
4406,30,"Male","Student","High School","Single",0,43450.97,15084.192,2284.5368,0,27.876,"M007","Withdrawal","BRS","Mobile","False",113,1
2679,50,"Female","Professional","Bachelor","Single",0,36162.45,9420.28,10576.4344,527.716666666667,188.05,"M005","Transfer","CB","Mobile","True",74,0
1745,39,"Female","Retired","High School","Married",2,64656.3,176505.37,14522.362064,1281.35,213.66,"M008","Transfer","MLB","Mobile","False",6,0
1861,-51,"Female","Retired","High School","Single",2,77072.44,112699.12,3513.594,523.083333333333,407.2,"M008","Purchase","MLB","Desktop","False",20,0
722,24,"Female","Professional","High School","Single",0,110582.42,21018.15,10671.906,459.683333333333,291.97,"M005","Purchase","ADL","Mobile","False",47,0
206,60,"Female","Student","Bachelor","Divorced",2,166460.9,8919.952,4513.98,568.516666666667,34.588,"M006","Withdrawal","MLB","Mobile","True",35,0
3914,35,"Female","Professional","High School","Married",3,47538,30728.32,75520.6032,1200.06666666667,608.67,"M004","Transfer","BRS","Desktop","False",31,0
1093,18,"Male","Unemployed","High School","Married",0,54525.76,53756.33,1213.142,233.016666666667,114.77,"M001","Purchase","SYD","Mobile","True",75,1
3028,48,"Female","Professional","High School","Single",4,40425.79,54398.86,2125.6592,121.616666666667,17.71,"M006","Transfer","MLB","Desktop","True",34,0
1819,30,"Female","Professional","Bachelor","Widowed",0,129493.82,65747.436,5248.79,473.916666666667,20.324,"M007","Purchase","HB","iphone 15","True",47,0
3705,29,"Male","Student","High School","Married",1,54773.64,23051.46,20782.1152,291.566666666667,200.81,"M005","Transfer","HB","Mobile","False",102,1
4271,33,"Male","Student","High School","Widowed",2,69962.3,30311.864,8743.327936,1369.9,32.916,"M004","Transfer","BRS","Desktop","True",26,0
3318,26,"Male","Student","Bachelor","Single",4,52436.17,30448.22,5618.4576,1406.55,50.39,"M001","Purchase","CB","Mobile","True",10,0
996,0.033,"Male","Professional","High School","Married",1,34875.13,167478.25,4625.632144,1039.58333333333,76.18,"M002","Purchase","SYD","Mobile","True",90,0
4090,18,"Male","Professional","Bachelor","Married",4,106560.27,73848.95,1084.5856,1259.95,63.59,"M003","Transfer","HB","Desktop","True",66,0
930,27,"Male","Professional","Bachelor","Single",3,67131.39,53112.65,3131.394,0,118.94,"M008","Withdrawal","HB","iphone 15","True",51,1
1134,50,"Male","Retired","PhD","Married",2,89846.38,50554.53,274.1844,916.983333333333,75.56,"M002","Withdrawal","ADL","Mobile","False",40,1
621,34,"Male","Unemployed","Master","Married",1,117120.91,20733.24,13427.6268,805.7,447.69,"M003","Transfer","SYD","Mobile","False",99,0
1062,26,"Male","Student","High School","Married",2,73056.28,36935.15,14312.764368,63.45,191.14,"M001","Purchase","HB","iphone 15","False",113,0
1260,24,"Female","Professional","High School","Married",2,32577.71,41127.98,26447.0444,1378.13333333333,82.6,"M006","Purchase","SYD","Mobile","False",115,0
3632,25,"Male","Unemployed","High School","Single",3,64488.68,35858.3,82263.715072,1280.5,115.14,"M002","Payment","BRS","Mobile","False",110,0
1754,39,"Male","Retired","Master","Married",3,90066.89,8710.868,3319.6,1024.88333333333,173.404,"M006","Withdrawal","BRS","Mobile","False",33,1
1795,26,"Male","Student","High School","Married",0,35400.46,11498.2,4691.1424,96.8333333333333,241.82,"M005","Payment","DRW","Mobile","False",73,1
3465,51,"Female","Professional","Bachelor","Single",0,42803.91,87456.52,5976.138,786.783333333333,66.39,"M005","Withdrawal","PTH","Mobile","False",91,1
2536,66,"Male","Professional","Bachelor","Married",3,128953.57,38471.74,19009.4324,242.933333333333,10.58,"M008","Purchase","SYD","Mobile","False",61,1
2627,29,"Female","Student","Bachelor","Married",2,75746.28,16707.63,6087.476192,148.883333333333,384.67,"M002","Withdrawal","MLB","Mobile","False",31,1
4345,42,"Male","Professional","Bachelor","Married",3,135697.62,91044.31,18353.244,1097.73333333333,292.45,"M003","Purchase","MLB","Mobile","True",38,0
2267,18,"Male","Professional","Bachelor","Single",4,103334.47,56412.99,2279.97,336.416666666667,36.83,"M004","Purchase","PTH","Mobile","True",82,1
4374,21,"Male","Student","High School","Married",3,29618.5,70359.29,7046.1608,704.25,167.21,"M004","Transfer","ADL","Desktop","True",10,0
4655,18,"Female","Professional","High School","Married",3,30800.06,36563.98,1339.7188,1141.98333333333,265.72,"M008","Withdrawal","PTH","Mobile","False",27,1
3671,45,"Male","Student","High School","Single",3,65285.5,70577.15,6508.67,811.166666666667,41.63,"M002","Transfer","HB","Desktop","False",61,0
3948,31,"Male","Retired","Bachelor","Married",3,134491.81,6861.43,113.442448,1214.63333333333,605.99,"M003","Transfer","DRW","Desktop","False",110,0
4428,43,"Male","Professional","Master","Married",4,47909.19,55148.3,12107.916464,598.15,1067.54,"M002","Transfer","HB","Desktop","False",39,0
4447,38,"Female","Student","Master","Married",4,85149.79,24620.8,2989.8624,394,11.59,"M001","Purchase","CB","Mobile","False",41,0
1969,50,"Male","Unemployed","High School","Married",4,45967.53,14211.2,3197.0736,813.1,522.63,"M002","Transfer","ADL","Mobile","False",59,0
4357,-18,"Female","Professional","High School","Single",4,87578.75,51360.65,584.7268,396.916666666667,106.64,"M007","Transfer","ADL","Mobile","False",72,0
5,43,"Female","Professional","High School","Married",0,78218.93,165105.43,30631.0368,30.15,47.8,"M004","Transfer","BRS","Mobile","False",78,1
2517,46,"Female","Student","Master","Single",4,97193.89,31854.62,8979.74,1016,118.64,"M007","Payment","MLB","Mobile","False",54,0
1968,37,"Male","Professional","High School","Married",1,65326.5,81487.38,7319.7376,1361.86666666667,2803.99,"M005","Purchase","ADL","Desktop","False",110,0
4180,29,"Female","Student","High School","Divorced",2,33625.61,70200.67,38664.052112,1439.98333333333,407.2,"M007","Withdrawal","ADL","iphone 15","False",103,1
3239,37,"Female","Professional","Bachelor","Single",3,80666.37,48674.22,27179.012672,1388.91666666667,26.43,"M008","Withdrawal","BRS","Mobile","False",12,1
4337,37,"Male","Retired","High School","Married",4,54898.3,52215.8,7071.0724,890.533333333333,25.89,"M002","Withdrawal","SYD","iphone 15","True",90,1
1549,19,"Female","Professional","Bachelor","Single",2,145971.38,48281.42,16950.791088,652.15,21.25,"M006","Payment","HB","Mobile","True",50,0
3712,19,"Male","Student","PhD","Single",3,49794.72,42830.14,14686.513632,0,43.22,"M007","Withdrawal","BRS","Mobile","True",99,1
1108,45,"Female","Student","High School","Single",0,81389.84,7446.044,4374.4652,917.016666666667,52.468,"M005","Transfer","HB","Mobile","True",101,0
2320,30,"Female","Professional","Bachelor","Single",1,38705.95,89712.4,11411.2768,365.5,44.39,"M001","Transfer","CB","Mobile","False",50,0
2956,-18,"Male","Student","Master","Married",0,75436.53,58613.09,10305.130416,436.666666666667,75.56,"M008","Purchase","MLB","Mobile","False",24,0
3221,21,"Male","Professional","Bachelor","Single",0,34915.42,23609.61,1969.408,653.533333333333,43.14,"M002","Transfer","CB","Desktop","False",103,0
1978,50,"Male","Professional","Bachelor","Married",2,80695.77,25700.25,7781.4548,210.783333333333,148.19,"M005","Payment","ADL","Mobile","True",37,0
4140,27,"Female","Professional","Bachelor","Married",4,51598.08,35267.94,3799.9696,354.916666666667,79.41,"M003","Withdrawal","BRS","android","True",76,1
1682,33,"Male","Professional","High School","Single",3,51150.96,18219.604,4584.146,1439.98333333333,92.42,"M001","Purchase","BRS","Mobile","True",3,0
3925,-27,"Female","Professional","High School","Married",2,80403.31,32024.32,26247.3008,435.683333333333,340.39,"M004","Withdrawal","BRS","Desktop","False",91,1
4948,34,"Male","Retired","Bachelor","Married",2,85488.06,7389.104,22375.066,0,5.768,"M008","Withdrawal","CB","Mobile","False",5,1
712,39,"Female","Professional","Bachelor","Married",2,39544.4,64228.4,4220.86,407.9,384.67,"M008","Transfer","PTH","Mobile","True",20,0
2761,37,"Female","Student","Master","Married",0,149434.63,9309.512,3991.8732,0,39.632,"M006","Payment","PTH","Mobile","False",110,1
4273,31,"Male","Student","Bachelor","Single",0,138133.68,41596.27,3929.4864,876.1,28.75,"M003","Purchase","CB","Desktop","False",101,0
713,54,"Female","Professional","High School","Single",0,72017.7,48824.652,1388.892064,17.1,25.572,"M005","Purchase","PTH","Desktop","True",17,1
4831,28,"Female","Professional","High School","Married",3,67826.46,16791.58,4566.4668,613.766666666667,64.53,"M007","Purchase","CB","Mobile","False",73,0
4423,49,"Male","Professional","Master","Widowed",3,32328.47,33949.56,12501.8208,994.15,160.17,"M005","Purchase","PTH","Desktop","True",65,0
38,30,"Female","Student","High School","Married",4,47201.66,15758.652,30129.207808,606.716666666667,70.936,"M004","Purchase","ADL","Mobile","False",45,0
1072,-0.052,"Male","Student","High School","Single",0,57573.24,36192.43,14856.3884,1208.63333333333,465.93,"M003","Purchase","SYD","Desktop","True",74,0
3608,31,"Female","Professional","PhD","Married",1,113393.81,13220.74,2121.5628,568.25,12.544,"M001","Purchase","ADL","Desktop","False",81,0
458,37,"Female","Professional","Master","Married",4,74652.8,46713.26,2873.8304,525.1,265.72,"M001","Payment","BRS","Mobile","False",47,0
